,Unnamed: 0,Tên Sách,Ảnh bìa,Thể loại,Nội dung tóm tắt,Giá bìa,Kích thước,Số trang,Tác giả,Nhà Xuất Bản,Dịch giả,Nhà Phát Hành,Loại sản phẩm,Tên Sách.1,Ảnh bìa.1,Thể loại.1,Tác giả.1,Nội dung tóm tắt.1,Giá bìa.1,Công ty phát hành,Ngày xuất bản,Loại bìa,Số trang.1,Nhà xuất bản,Kích thước.1,Dịch Giả,Phiên bản
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,Châu Nhuận Phát - Đại Hiệp Hồng Kông,https://salt.tikicdn.com/cache/280x280/ts/product/f7/ce/fc/95616345552707ad731d14bc29fd02ce.jpg,NHÂN VẬT - SỰ KIỆN ,“Châu Nhuận Phát - Đại hiệp Hồng Kông”“Châu Nhuận Phát - Đại hiệp Hồng Kông” là cuốn sách đầy đủ và chi tiết nhất về ngôi sao điện ảnh Hồng Kông Châu Nhuận Phát từng được phát hành trên thế giới.Với...,125500.0,14.5 x 20.5 cm,,Lin Feng Ph. D.,,,,,Châu Nhuận Phát - Đại Hiệp Hồng Kông,https://salt.tikicdn.com/cache/280x280/ts/product/f7/ce/fc/95616345552707ad731d14bc29fd02ce.jpg,NHÂN VẬT - SỰ KIỆN ,Lin Feng Ph. D.,“Châu Nhuận Phát - Đại hiệp Hồng Kông”“Châu Nhuận Phát - Đại hiệp Hồng Kông” là cuốn sách đầy đủ và chi tiết nhất về ngôi sao điện ảnh Hồng Kông Châu Nhuận Phát từng được phát hành trên thế giới.Với...,125500.0,First News - Trí Việt,2021-04-01 00:00:00,Bìa gập,,Nhà Xuất Bản Tổng hợp TP.HCM,14.5 x 20.5 cm,Trần Hoàng Sơn-Nguyễn Hậu,
2,2,Einstein – Cuộc Đời Và Vũ Trụ (Tái Bản 2018),https://salt.tikicdn.com/cache/280x280/ts/product/e3/22/b4/1dd53d007da57bbb0f3afee583a8878d.jpg,NHÂN VẬT - SỰ KIỆN ,"Einstein – Cuộc Đời Và Vũ Trụ (Tái Bản 2018)Cuốn sách khai thác và công bố những tư liệu mới nhất về Einstein, làm rõ những giai đoạn, sự kiện và vấn đề trong cuộc sống cá nhân của Einstein. Cuốn sác...",203100.0,,720.0,Walter Isaacson,,,,,Einstein – Cuộc Đời Và Vũ Trụ (Tái Bản 2018),https://salt.tikicdn.com/cache/280x280/ts/product/e3/22/b4/1dd53d007da57bbb0f3afee583a8878d.jpg,NHÂN VẬT - SỰ KIỆN ,Walter Isaacson,"Einstein – Cuộc Đời Và Vũ Trụ (Tái Bản 2018)Cuốn sách khai thác và công bố những tư liệu mới nhất về Einstein, làm rõ những giai đoạn, sự kiện và vấn đề trong cuộc sống cá nhân của Einstein. Cuốn sác...",203100.0,Omega Plus,,Bìa mềm,720.0,,,,
3,3,Sách - Khổng Tử - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/14/a3/2d/9bf64fc1edf7b4f3ea2332029487aa72.jpg,NHÂN VẬT - SỰ KIỆN ,"GIỚI THIỆU SÁCH:Trong đời cầm bút của mình, Nguyễn Hiến Lê  đã xuất bản được số bộ sách gần gấp 1,5 lần số tuổi của ông trong nhiều lĩnh vực khác nhau (như Đắc nhân tâm, Einstein – Đời sống và tư tưở...",119250.0,,268.0,Nguyễn Hiến Lê,,,,,Sách - Khổng Tử - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/14/a3/2d/9bf64fc1edf7b4f3ea2332029487aa72.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,"GIỚI THIỆU SÁCH:Trong đời cầm bút của mình, Nguyễn Hiến Lê  đã xuất bản được số bộ sách gần gấp 1,5 lần số tuổi của ông trong nhiều lĩnh vực khác nhau (như Đắc nhân tâm, Einstein – Đời sống và tư tưở...",119250.0,BIZBOOKS,2021-04-10 09:29:52,Bìa mềm,268.0,Nhà Xuất Bản Hồng Đức,,,Mới
4,4,Napoléon Bonaparte,https://salt.tikicdn.com/cache/280x280/ts/product/ba/2f/e3/e448d4b08d49c9dcf7563e9570075938.jpg,NHÂN VẬT - SỰ KIỆN ,"“Nhìn từ tất cả mọi mặt, Napoléon là một sản phẩm của thời đại mình; xét ở nhiều khía cạnh, ông là hiện thân của giai đoạn lịch sử này. Để hiểu được ông và những điều ông làm, ta cần phải đặt ông vào ...",472000.0,16  x 24 cm,916.0,Adam Zamoyski,,,,,Napoléon Bonaparte,https://salt.tikicdn.com/cache/280x280/ts/product/ba/2f/e3/e448d4b08d49c9dcf7563e9570075938.jpg,NHÂN VẬT - SỰ KIỆN ,Adam Zamoyski,"“Nhìn từ tất cả mọi mặt, Napoléon là một sản phẩm của thời đại mình; xét ở nhiều khía cạnh, ông là hiện thân của giai đoạn lịch sử này. Để hiểu được ông và những điều ông làm, ta cần phải đặt ông vào ...",472000.0,Công Ty Cổ Phần Văn Hóa Đông A,2021-05-01 00:00:00,Bìa cứng,916.0,Nhà Xuất Bản Văn Học,16  x 24 cm,Nguyễn Quí Hiển; Minh họa: Horace Vernet,
5,5,Sách - Lão Tử Đạo Đức kinh - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/95/e6/a9/b4bf6559b84596c2596cf7f1f4fdc0e8.jpg,NHÂN VẬT - SỰ KIỆN ,"GIỚI THIỆU SÁCH:Bí ẩn về cuộc đời Lão Tử: Bậc cao nhân ẩn sĩ được Khổng Tử ví như ""Con rồng thâm sâu, không thể lường nổi"". Đạo đức kinh của lão tử có lẽ là một trong vài cuốn sách hiếm hoi dù có đọc...",119250.0,,296.0,Nguyễn Hiến Lê,,,,,Sách - Lão Tử Đạo Đức kinh - Nguyễn Hiến Lê ( Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/95/e6/a9/b4bf6559b84596c2596cf7f1f4fdc0e8.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,"GIỚI THIỆU SÁCH:Bí ẩn về cuộc đời Lão Tử: Bậc cao nhân ẩn sĩ được Khổng Tử ví như ""Con rồng thâm sâu, không thể lường nổi"". Đạo đức kinh của lão tử có lẽ là một trong vài cuốn sách hiếm hoi dù có đọc...",119250.0,BIZBOOKS,2021-04-09 09:19:31,Bìa mềm,296.0,Nhà Xuất Bản Hồng Đức,,,Mới
6,6,Maria Montessori Cuộc Đời Và Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/56/e5/ba/4adbf1bfbb23a696b3b27bb1339bcd4a.jpg,NHÂN VẬT - SỰ KIỆN ,Maria Montessori Cuộc đời và sự nghiệp cung cấp cho độc giả những kiến thức nền tảng cơ bản về cuộc đời và sự nghiệp của một trong những nhà giáo dục vĩ đại nhất thế kỷ XX - Maria Montessori. Xuất thâ...,159900.0,<p>13 x 20 cm</p>,650.0,E.M. Standing,,,,,Maria Montessori Cuộc Đời Và Sự Nghiệp,https://salt.tikicdn.com/cache/280x280/ts/product/56/e5/ba/4adbf1bfbb23a696b3b27bb1339bcd4a.jpg,NHÂN VẬT - SỰ KIỆN ,E.M. Standing,Maria Montessori Cuộc đời và sự nghiệp cung cấp cho độc giả những kiến thức nền tảng cơ bản về cuộc đời và sự nghiệp của một trong những nhà giáo dục vĩ đại nhất thế kỷ XX - Maria Montessori. Xuất thâ...,159900.0,NXB Phụ Nữ Việt Nam,2018-10-30 13:51:29,Bìa mềm,650.0,,<p>13 x 20 cm</p>,Nguyễn Bảo Trung,
7,7,Napoleon Đại Đế (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/c7/1a/34/c687f96ee6961123530a9da8f57cded8.jpg,NHÂN VẬT - SỰ KIỆN ,"Napoleon là một nhân vật đặc biệt vĩ đại và hấp dẫn trong lịch sử Pháp cũng như lịch sử thế giới. Cuộc đời, sự nghiệp, quan điểm, tài năng của ông đã là chủ đề của hàng nghìn cuốn sách trong suốt hai ...",347400.0,16 x 24 cm,1220.0,Andrew Roberts,,,,,Napoleon Đại Đế (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/c7/1a/34/c687f96ee6961123530a9da8f57cded8.jpg,NHÂN VẬT - SỰ KIỆN ,Andrew Roberts,"Napoleon là một nhân vật đặc biệt vĩ đại và hấp dẫn trong lịch sử Pháp cũng như lịch sử thế giới. Cuộc đời, sự nghiệp, quan điểm, tài năng của ông đã là chủ đề của hàng nghìn cuốn sách trong suốt hai ...",347400.0,Omega Plus,2020-05-01 00:00:00,Bìa cứng,1220.0,Nhà Xuất Bản Thế Giới,16 x 24 cm,Lê Đình Chi dịch- Võ Minh Tuấn hiệu đính,
8,8,Sách - Trang Tử Nam Hoa kinh - Nguyễn Hiến Lê (Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/71/d3/0d/a931b136b07ee12b23004a4084572e93.jpg,NHÂN VẬT - SỰ KIỆN ,"GIỚI THIỆU SÁCH:Bậc thầy mưu trí Trang Tử chỉ dạy 9 chữ ""Mắt không nhìn - Tai không nghe - Tâm không nghĩ"": Hiểu thấu trước năm 35 tuổi, ai ai cũng làm nên nghiệp lớn. Sống trong thời kỳ lịch sử có...",179250.0,,520.0,Nguyễn Hiến Lê,,,,,Sách - Trang Tử Nam Hoa kinh - Nguyễn Hiến Lê (Tuyển Tập Bách Gia Tranh Minh),https://salt.tikicdn.com/cache/280x280/ts/product/71/d3/0d/a931b136b07ee12b23004a4084572e93.jpg,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,"GIỚI THIỆU SÁCH:Bậc thầy mưu trí Trang Tử chỉ dạy 9 chữ ""Mắt không nhìn - Tai không nghe - Tâm không nghĩ"": Hiểu thấu trước năm 35 tuổi, ai ai cũng làm nên nghiệp lớn. Sống trong thời kỳ lịch sử có...",179250.0,BIZBOOKS,2021-04-10 09:25:44,Bìa mềm,520.0,Nhà Xuất Bản Hồng Đức,,,Mới
9,9,Đường Đến Thành Công Đỉnh Cao,https://salt.tikicdn.com/cache/280x280/ts/product/ae/46/41/afe9cb89ab64fa21b9dd9aac1f326295.jpg,NHÂN VẬT - SỰ KIỆN ,"Sách tập hợp những tư tưởng cốt lõi đã dẫn đến thành công của 150 doanh nhân hàng đầu, cho bạn những lời khuyên hữu dụng và thú vị để đưa ra quyết định đột phá, cư xử đúng mực, phát triển sự nghiệp, l...",63500.0,<p>14 x 20</p>,272.0,Donald J. Trump - Meredith Mclver,,,,,Đường Đến Thành Công Đỉnh Cao,https://salt.tikicdn.com/cache/280x280/ts/product/ae/46/41/afe9cb89ab64fa21b9dd9aac1f326295.jpg,NHÂN VẬT - SỰ KIỆN ,Donald J. Trump - Meredith Mclver,"Sách tập hợp những tư tưởng cốt lõi đã dẫn đến thành công của 150 doanh nhân hàng đầu, cho bạn những lời khuyên hữu dụng và thú vị để đưa ra quyết định đột phá, cư xử đúng mực, phát triển sự nghiệp, l...",63500.0,NXB Trẻ,2017-11-03 13:17:49,Bìa mềm,272.0,,<p>14 x 20</p>,Kim Hạnh,
10,10,Ngụy Võ Đế Tào Tháo (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/ae/66/43/9cf4cf5398eec761d466846e88a532be.jpg,NHÂN VẬT - SỰ KIỆN ,"Trong suốt chiều dài lịch sử Trung Quốc, có lẽ không có nhân vật nào phức tạp, đa dạng và gây tranh cãi nhiều như Ngụy Võ Đế Tào Tháo.Nhiều người cho rằng, Tào Tháo là một bậc anh hùng đã dẹp yên cục...",215500.0,16 x 24 cm,936.0,Hàn Chung Lượng,,,,,Ngụy Võ Đế Tào Tháo (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/ae/66/43/9cf4cf5398eec761d466846e88a532be.jpg,NHÂN VẬT - SỰ KIỆN ,Hàn Chung Lượng,"Trong suốt chiều dài lịch sử Trung Quốc, có lẽ không có nhân vật nào phức tạp, đa dạng và gây tranh cãi nhiều như Ngụy Võ Đế Tào Tháo.Nhiều người cho rằng, Tào Tháo là một bậc anh hùng đã dẹp yên cục...",215500.0,VanLangBooks,2021-05-01 00:00:00,Bìa cứng,936.0,Nhà Xuất Bản Hồng Đức,16 x 24 cm,Phong Đảo,
11,11,Hốt Tất Liệt Đại Đế (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/f9/a4/d5/f35a8e07ee830ce4c45adec33a36e73e.jpg,NHÂN VẬT - SỰ KIỆN ,"Từ khi Nguyên Thế Tổ Hốt Tất Liệt lên ngôi (1271) cho tới lúc Đế quốc Nguyên bị diệt vong (1368), thời gian chỉ 88 năm, trong đó ông đã trị vì hơn 30 năm. Với đường lối cai trị “đỉnh tân cách cố, vụ n...",153600.0,16 x 24 cm,720.0,Tô Văn Thánh,,,,,Hốt Tất Liệt Đại Đế (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/f9/a4/d5/f35a8e07ee830ce4c45adec33a36e73e.jpg,NHÂN VẬT - SỰ KIỆN ,Tô Văn Thánh,"Từ khi Nguyên Thế Tổ Hốt Tất Liệt lên ngôi (1271) cho tới lúc Đế quốc Nguyên bị diệt vong (1368), thời gian chỉ 88 năm, trong đó ông đã trị vì hơn 30 năm. Với đường lối cai trị “đỉnh tân cách cố, vụ n...",153600.0,VanLangBooks,2021-05-01 00:00:00,Bìa cứng,720.0,Nhà Xuất Bản Hồng Đức,16 x 24 cm,Phong Đảo,
12,12,Hồi Ký Lý Quang Diệu – Tập 2: Từ Thế Giới Thứ Ba Vươn Lên Thứ Nhất (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/59/c6/7e/3cba82c11be3fde41b058118af1a9a96.jpg,NHÂN VẬT - SỰ KIỆN ,"Lý Quang Diệu đã viết bộ hồi ký dài hai tập: Tập 1 – “Câu chuyện Singapore” – trình bày quan điểm của ông về lịch sử Singapore cho đến khi tách rời khỏi Malaysia năm 1965, và tập 2 – “Từ thế giới thứ ...",283500.0,16 x 24 cm,852.0,Lý Quang Diệu,,,,,Hồi Ký Lý Quang Diệu – Tập 2: Từ Thế Giới Thứ Ba Vươn Lên Thứ Nhất (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/59/c6/7e/3cba82c11be3fde41b058118af1a9a96.jpg,NHÂN VẬT - SỰ KIỆN ,Lý Quang Diệu,"Lý Quang Diệu đã viết bộ hồi ký dài hai tập: Tập 1 – “Câu chuyện Singapore” – trình bày quan điểm của ông về lịch sử Singapore cho đến khi tách rời khỏi Malaysia năm 1965, và tập 2 – “Từ thế giới thứ ...",283500.0,Omega Plus,2020-01-04 00:00:00,Bìa cứng,852.0,Nhà Xuất Bản Thế Giới,16 x 24 cm,Nhóm dịch Saigonbook,
13,13,CR7 - Hành Trình Lên Đỉnh Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/a3/d8/96/880121823165f04f42b5d05bf1bd8072.jpg,NHÂN VẬT - SỰ KIỆN ,"Trước khi bàn tới đam mê của một Cristiano Ronaldo đang ở trên đỉnh cao danh vọng, điều gì xứng đáng với những trang đầu tiên của cuốn sách này: người mẹ, gia đình hay nơi mà anh ấy đã được...",159200.0,16 x 24 cm,484.0,Guillem Balague,,,,,CR7 - Hành Trình Lên Đỉnh Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/a3/d8/96/880121823165f04f42b5d05bf1bd8072.jpg,NHÂN VẬT - SỰ KIỆN ,Guillem Balague,"Trước khi bàn tới đam mê của một Cristiano Ronaldo đang ở trên đỉnh cao danh vọng, điều gì xứng đáng với những trang đầu tiên của cuốn sách này: người mẹ, gia đình hay nơi mà anh ấy đã được...",159200.0,THBooks,,Bìa mềm,484.0,Nhà Xuất Bản Hà Nội,16 x 24 cm,Trần Quỳnh,
14,14,Những Người Phụ Nữ Thay Đổi Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/23/5f/75/5e21d2fff7b7c129fd2526712d0b59c5.jpg,NHÂN VẬT - SỰ KIỆN ,"Dù là những nhà lãnh đạo tài ba trong lịch sử như Cleopatra, Hai Bà Trưng hay Ekaterina Đại đế, hay những nhà khoa học, chính trị gia và nghệ sĩ hiện đại như Marie Curie, Michelle Obama và Emma Watson...",122200.0,19.3 x 25 cm,112.0,Kay Woodward,,,,,Những Người Phụ Nữ Thay Đổi Thế Giới,https://salt.tikicdn.com/cache/280x280/ts/product/23/5f/75/5e21d2fff7b7c129fd2526712d0b59c5.jpg,NHÂN VẬT - SỰ KIỆN ,Kay Woodward,"Dù là những nhà lãnh đạo tài ba trong lịch sử như Cleopatra, Hai Bà Trưng hay Ekaterina Đại đế, hay những nhà khoa học, chính trị gia và nghệ sĩ hiện đại như Marie Curie, Michelle Obama và Emma Watson...",122200.0,Công Ty Cổ Phần Văn Hóa Đông A,2020-01-02 00:00:00,Bìa cứng,112.0,Nhà Xuất Bản Dân Trí,19.3 x 25 cm,,
15,15,Những Nhân Vật Nổi Tiếng Thế Giới (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/ae/91/fc/89fc9bd0472d73aede79f105edcb9a4a.jpg,NHÂN VẬT - SỰ KIỆN ,"Lịch sử được hình thành bởi con người chúng ta. Lịch sử của toàn thế giới khi được liên hệ với từng sự việc cụ thể thì sẽ cung cấp thêm lượng thông tin, đáp ứng được nhu cầu độc giả. Khi biết nhìn lại...",115500.0,14.5 x 20.5 cm,432.0,Hoàng Văn Tuấn,,,,,Những Nhân Vật Nổi Tiếng Thế Giới (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/ae/91/fc/89fc9bd0472d73aede79f105edcb9a4a.jpg,NHÂN VẬT - SỰ KIỆN ,Hoàng Văn Tuấn,"Lịch sử được hình thành bởi con người chúng ta. Lịch sử của toàn thế giới khi được liên hệ với từng sự việc cụ thể thì sẽ cung cấp thêm lượng thông tin, đáp ứng được nhu cầu độc giả. Khi biết nhìn lại...",115500.0,Pandabooks,2020-08-01 00:00:00,Bìa mềm,432.0,Nhà Xuất Bản Hồng Đức,14.5 x 20.5 cm,Hạnh Dung,
16,16,Tư Duy Như Sherlock Holmes,https://salt.tikicdn.com/cache/280x280/ts/product/6f/c4/10/bbac9e26804f75812d7d84063e75fbc9.jpg,NHÂN VẬT - SỰ KIỆN ,"Tư Duy Như Sherlock HolmesCẢI THIỆN NĂNG LỰC QUAN SÁT, GHI NHỚ VÀ SUY LUẬN CỦA BẠN“ANH NHÌN, NHƯNG ANH KHÔNG QUAN SÁT.” Cuốn sách này sẽ giúp bạn tăng cường năng lực quan sát, ghi nhớ, suy luận và tư ...",51100.0,13 x 20 cm,260.0,Daniel Smith,,,,,Tư Duy Như Sherlock Holmes,https://salt.tikicdn.com/cache/280x280/ts/product/6f/c4/10/bbac9e26804f75812d7d84063e75fbc9.jpg,NHÂN VẬT - SỰ KIỆN ,Daniel Smith,"Tư Duy Như Sherlock HolmesCẢI THIỆN NĂNG LỰC QUAN SÁT, GHI NHỚ VÀ SUY LUẬN CỦA BẠN“ANH NHÌN, NHƯNG ANH KHÔNG QUAN SÁT.” Cuốn sách này sẽ giúp bạn tăng cường năng lực quan sát, ghi nhớ, suy luận và tư ...",51100.0,Nhà Xuất Bản Kim Đồng,2020-01-02 00:00:00,Bìa mềm,260.0,Nhà Xuất Bản Kim Đồng,13 x 20 cm,,
17,17,Các Đời Tổng Thống Hoa Kỳ (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/ts/product/88/7e/d7/ec2930617cfa3bb70457bdf93585c77c.jpg,NHÂN VẬT - SỰ KIỆN ,"**Hình thức: Bìa cứng có bìa áo, in màu toàn bộ“Kể từ khi George Washington tuyên thệ lần đầu vào năm 1789, có 44 người đã tiếp bước ông giữ chức tổng thống Hoa Kỳ. Trên cương vị đứng đầu cơ quan hàn...",201100.0,19.3 cm x 23.5 cm,208.0,DK,,,,,Các Đời Tổng Thống Hoa Kỳ (Bìa Cứng),https://salt.tikicdn.com/cache/280x280/ts/product/88/7e/d7/ec2930617cfa3bb70457bdf93585c77c.jpg,NHÂN VẬT - SỰ KIỆN ,DK,"**Hình thức: Bìa cứng có bìa áo, in màu toàn bộ“Kể từ khi George Washington tuyên thệ lần đầu vào năm 1789, có 44 người đã tiếp bước ông giữ chức tổng thống Hoa Kỳ. Trên cương vị đứng đầu cơ quan hàn...",201100.0,Công Ty Cổ Phần Văn Hóa Đông A,,Bìa cứng,208.0,Nhà Xuất Bản Dân Trí,19.3 cm x 23.5 cm,Nguyễn Minh,
18,18,Steve Jobs - Sức Mạnh Của Sự Khác Biệt (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/45/ac/0f/45dfa27dc4c8d5cfbc16d0f25ed44a0a.jpg,NHÂN VẬT - SỰ KIỆN ,Steve Jobs - Sức Mạnh Của Sự Khác Biệt (The Power of Think Different)Cuốn sách “Steve Jobs – Sức mạnh của sự khác biệt” được thực hiện bởi một nhóm người Việt say mê công nghệ thông tin. Lấy ý tưởng ...,109900.0,14.5 x 20.5 cm,320.0,Steve Jobs,,,,,Steve Jobs - Sức Mạnh Của Sự Khác Biệt (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/45/ac/0f/45dfa27dc4c8d5cfbc16d0f25ed44a0a.jpg,NHÂN VẬT - SỰ KIỆN ,Steve Jobs,Steve Jobs - Sức Mạnh Của Sự Khác Biệt (The Power of Think Different)Cuốn sách “Steve Jobs – Sức mạnh của sự khác biệt” được thực hiện bởi một nhóm người Việt say mê công nghệ thông tin. Lấy ý tưởng ...,109900.0,First News - Trí Việt,2021-03-01 00:00:00,Bìa gập,320.0,Nhà Xuất Bản Tổng hợp TP.HCM,14.5 x 20.5 cm,GS-TS Huỳnh Ngọc Phiên,
19,19,Combo Chuyện Kể Về Danh Nhân Thế Giới (Trọn bộ 15 Cuốn - Tặng kèm Bookmark Happy Life),https://salt.tikicdn.com/cache/280x280/ts/product/7e/70/f0/c6b54422da63f925a6fe11bb2163c47f.jpg,NHÂN VẬT - SỰ KIỆN ,"Bộ sách ""Chuyện kể về danh nhân thế giới"" gồm 15 cuốn được biên soạn tỉ mỉ, đẹp mắt đi kèm những hình ảnh minh họa sinh động và hấp dẫn. Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh n...",809500.0,,,Nhiều Tác Giả,,,,,Combo Chuyện Kể Về Danh Nhân Thế Giới (Trọn bộ 15 Cuốn - Tặng kèm Bookmark Happy Life),https://salt.tikicdn.com/cache/280x280/ts/product/7e/70/f0/c6b54422da63f925a6fe11bb2163c47f.jpg,NHÂN VẬT - SỰ KIỆN ,Nhiều Tác Giả,"Bộ sách ""Chuyện kể về danh nhân thế giới"" gồm 15 cuốn được biên soạn tỉ mỉ, đẹp mắt đi kèm những hình ảnh minh họa sinh động và hấp dẫn. Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh n...",809500.0,-,,Bìa mềm,,,,,
20,20,Hồi Ký Lý Quang Diệu – Tập 1: Câu Chuyện Singapore (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/84/fd/2c/b0d91601e73d0e80789e900ca0650f60.jpg,NHÂN VẬT - SỰ KIỆN ,"Lý Quang Diệu đã viết bộ hồi ký dài hai tập: Tập 1 – “Câu chuyện Singapore” – trình bày quan điểm của ông về lịch sử Singapore cho đến khi tách rời khỏi Malaysia năm 1965, và tập 2 – “Từ thế giới thứ ...",327750.0,16 x 24 cm,744.0,Lý Quang Diệu,,,,,Hồi Ký Lý Quang Diệu – Tập 1: Câu Chuyện Singapore (Tái Bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/84/fd/2c/b0d91601e73d0e80789e900ca0650f60.jpg,NHÂN VẬT - SỰ KIỆN ,Lý Quang Diệu,"Lý Quang Diệu đã viết bộ hồi ký dài hai tập: Tập 1 – “Câu chuyện Singapore” – trình bày quan điểm của ông về lịch sử Singapore cho đến khi tách rời khỏi Malaysia năm 1965, và tập 2 – “Từ thế giới thứ ...",327750.0,Omega Plus,2020-01-04 00:00:00,Bìa cứng,744.0,Nhà Xuất Bản Thế Giới,16 x 24 cm,"Phạm Viêm Phương, Huỳnh Văn Thanh",
21,21,Who? Chuyện Kể Về Danh Nhân Thế Giới - Alexander Fleming,https://salt.tikicdn.com/cache/280x280/ts/product/28/7f/36/cee117131928c4d1d7375c40a436becf.jpg,NHÂN VẬT - SỰ KIỆN ,"Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!Hồi nhỏ, Alexander Fleming có thói quen quan sát tỉ mỉ dù chỉ là những thứ nh...",51300.0,,176.0,"Lee Jongwon,Yoon Sangsuk",,,,,Who? Chuyện Kể Về Danh Nhân Thế Giới - Alexander Fleming,https://salt.tikicdn.com/cache/280x280/ts/product/28/7f/36/cee117131928c4d1d7375c40a436becf.jpg,NHÂN VẬT - SỰ KIỆN ,"Lee Jongwon,Yoon Sangsuk","Những câu chuyện về cuộc đời và sự nghiệp vĩ đại của các danh nhân sẽ đem đến cho các em những ước mơ và hoài bão cao đẹp!Hồi nhỏ, Alexander Fleming có thói quen quan sát tỉ mỉ dù chỉ là những thứ nh...",51300.0,NXB Kim Đồng,2018-01-01 00:00:00,Paperback,176.0,,,,
22,22,Machiavelli,https://salt.tikicdn.com/cache/280x280/ts/product/97/fe/50/53b1ba57f620cc9401495c448646e898.jpg,NHÂN VẬT - SỰ KIỆN ,"Ông ấy là cây bút chuyên viết về chính trị tai tiếng nhất, mà cũng có ảnh hưởng sâu sắc nhất mọi thời đại. Tên ông – Machiavelli – được đưa vào từ điển với nghĩa “âm mưu hiểm độc” và đeo đuổi quyền lự...",175800.0,16 x 24 cm,552.0,Miles J. Unger,,,,,Machiavelli,https://salt.tikicdn.com/cache/280x280/ts/product/97/fe/50/53b1ba57f620cc9401495c448646e898.jpg,NHÂN VẬT - SỰ KIỆN ,Miles J. Unger,"Ông ấy là cây bút chuyên viết về chính trị tai tiếng nhất, mà cũng có ảnh hưởng sâu sắc nhất mọi thời đại. Tên ông – Machiavelli – được đưa vào từ điển với nghĩa “âm mưu hiểm độc” và đeo đuổi quyền lự...",175800.0,Omega Plus,2020-07-01 00:00:00,Bìa cứng,552.0,Nhà Xuất Bản Thế Giới,16 x 24 cm,An Khánh,
23,23,Bộ Sách - Bách Gia Tranh Minh: Bộ 8 Cuốn Quý Hiếm Của Nguyễn Hiến Lê,https://salt.tikicdn.com/cache/280x280/ts/product/bf/74/2f/c84081741134acdc4becc74ecc0d2806.png,NHÂN VẬT - SỰ KIỆN ,GIỚI THIỆU SÁCH: Góc sách quý - hiếm của Cụ Nguyễn Hiến Lê người có Tâm - Tầm - Trải - Ngẫm mới đọc được. Bizbooks xin trân trọng giới thiệu đến bạn đọc bộ sách của Nguyễn Hiến Lê Đạo quân tử triết lý...,1039200.0,,416.0,Nguyễn Hiến Lê,,,,,Bộ Sách - Bách Gia Tranh Minh: Bộ 8 Cuốn Quý Hiếm Của Nguyễn Hiến Lê,https://salt.tikicdn.com/cache/280x280/ts/product/bf/74/2f/c84081741134acdc4becc74ecc0d2806.png,NHÂN VẬT - SỰ KIỆN ,Nguyễn Hiến Lê,GIỚI THIỆU SÁCH: Góc sách quý - hiếm của Cụ Nguyễn Hiến Lê người có Tâm - Tầm - Trải - Ngẫm mới đọc được. Bizbooks xin trân trọng giới thiệu đến bạn đọc bộ sách của Nguyễn Hiến Lê Đạo quân tử triết lý...,1039200.0,MCBOOKS,2021-03-16 20:21:59,Bìa mềm,416.0,Nhà Xuất Bản Hồng Đức,,,1
